sowid	cg	nba	parity	nbd	sire	dam	farm	yearmo
985152003206090	62200811	13	1	3	103086	985152002194829	62	200811
985152003206090	62200903	12	2	1	103086	985152002194829	62	200903
985152003206093	62200810	11	1	0	103086	985152002195252	62	200810
985152003206093	62200903	10	2	2	103086	985152002195252	62	200903
985152003206093	62200908	12	3	2	103086	985152002195252	62	200908
985152003206097	62200810	10	1	0	303350	985152002194826	62	200810
985152003206098	62200810	10	1	0	376770	985152001579509	62	200810
985152003206098	62200904	15	2	1	376770	985152001579509	62	200904
985152003206099	62200810	1	1	1	376474	985152003204927	62	200810
985152003206099	62200903	8	2	1	376474	985152003204927	62	200903
985152003206115	62200812	11	1	2	311902	985152002429623	62	200812
985152003206120	62200812	7	1	0	376771	985152002429733	62	200812
985152003206122	62200812	10	1	0	311902	985152001182430	62	200812
985152003206125	62200812	11	1	2	311902	985152001181811	62	200812
985152003206128	62200810	6	1	0	374644	985152001579522	62	200810
985152003206137	62200810	10	1	0	303350	985152002194907	62	200810
985152003206139	62200810	12	1	0	376475	985152002194840	62	200810
985152003206139	62200903	11	2	1	376475	985152002194840	62	200903
985152003206139	62200908	15	3	1	376475	985152002194840	62	200908
985152003206139	62201001	12	4	1	376475	985152002194840	62	201001
985152003206139	62201006	9	5	0	376475	985152002194840	62	201006
985152003206143	62200810	11	1	2	311902	985152002194836	62	200810
985152003206143	62200902	12	2	0	311902	985152002194836	62	200902
985152003206145	62200810	16	1	1	376475	985152002194830	62	200810
985152003206145	62200904	9	2	1	376475	985152002194830	62	200904
985152003206148	62200810	9	1	5	311902	985152002194836	62	200810
985152003206150	62200810	12	1	0	311902	985152001181514	62	200810
985152003206150	62200903	10	2	2	311902	985152001181514	62	200903
985152003206152	62200810	15	1	0	376770	985152001579509	62	200810
985152003206152	62200903	9	2	0	376770	985152001579509	62	200903
985152003206158	62200810	13	1	0	376770	985152001579509	62	200810
985152003206159	62200810	14	1	0	376474	985152003204927	62	200810
985152003206159	62200904	11	2	1	376474	985152003204927	62	200904
985152003206159	62200909	17	3	1	376474	985152003204927	62	200909
985152003206159	62201002	13	4	0	376474	985152003204927	62	201002
985152003206160	62200810	10	1	0	103086	985152002195257	62	200810
985152003206161	62200810	13	1	0	103086	985152000856299	62	200810
985152003206161	62200903	13	2	1	103086	985152000856299	62	200903
985152003206161	62200908	12	3	0	103086	985152000856299	62	200908
985152003206161	62201001	15	4	0	103086	985152000856299	62	201001
985152003206163	62200810	5	1	0	303350	985120025844441	62	200810
985152003206166	62200810	14	1	0	374644	985152004241248	62	200810
985152003206166	62200903	10	2	1	374644	985152004241248	62	200903
985152003206168	62200810	9	1	0	376475	985152002194840	62	200810
985152003206171	62200810	14	1	0	376475	985152002194786	62	200810
985152003206171	62200903	6	2	0	376475	985152002194786	62	200903
985152003206171	62200908	9	3	0	376475	985152002194786	62	200908
985152003206171	62201001	10	4	1	376475	985152002194786	62	201001
985152003206171	62201006	11	5	0	376475	985152002194786	62	201006
985152003206173	62200810	10	1	0	311902	985152001182266	62	200810
985152003206377	62200809	11	1	3	374644	985152002194919	62	200809
985152003206380	62200809	13	1	0	370362	985152002194817	62	200809
985152003206382	62200810	4	1	3	374644	985152002194919	62	200810
985152003206386	62200810	7	1	1	374644	985152001579321	62	200810
985152003206389	62200812	11	1	1	374644	985152002195001	62	200812
985152003206393	62200809	7	1	1	376770	985152002194893	62	200809
985152003206397	62200809	11	1	0	303350	985152002194907	62	200809
985152003206398	62200809	4	1	0	303350	985152001181836	62	200809
985152003206402	62200809	6	1	2	376771	985152001181597	62	200809
985152003206405	62200809	6	1	0	374644	985152002194888	62	200809
985152003206410	62200809	12	1	0	374644	985152001579321	62	200809
985152003206417	62200809	13	1	0	103086	985152002194819	62	200809
985152003206418	62200809	15	1	0	103086	985152002194810	62	200809
985152003206422	62200809	9	1	0	376475	985152000272149	62	200809
985152003206453	62200806	12	1	1	227465	985152001579293	62	200806
985152003206453	62200902	12	2	0	227465	985152001579293	62	200902
985152003206453	62200906	16	3	0	227465	985152001579293	62	200906
985152003206453	62200911	13	4	1	227465	985152001579293	62	200911
985152003206455	62200806	13	1	0	227465	985120026638812	62	200806
985152003206455	62200811	12	2	0	227465	985120026638812	62	200811
985152003206455	62200903	15	3	0	227465	985120026638812	62	200903
985152003206456	62200806	3	1	0	303351	985152001182353	62	200806
985152003206458	62200807	13	1	0	303351	985152000856299	62	200807
985152003206461	62200806	8	1	0	255358	985152001181808	62	200806
985152003206464	62200806	12	1	0	227465	985152001579563	62	200806
985152003206465	62200805	10	1	4	227465	985120025844441	62	200805
985152003206465	62200810	15	2	0	227465	985120025844441	62	200810
985152003206467	62200806	9	1	0	303351	985152001579565	62	200806
985152003206469	62200806	12	1	0	303351	985152001579565	62	200806
985152003206526	62200806	12	1	0	303351	985152000856299	62	200806
985152003206526	62200811	15	2	1	303351	985152000856299	62	200811
985152003206529	62200806	10	1	0	303351	985152001579565	62	200806
985152003206531	62200806	13	1	0	303351	985152001181682	62	200806
985152003206534	62200806	13	1	1	303351	985152001182353	62	200806
985152003206535	62200805	3	1	2	227465	985152001579566	62	200805
985152003206541	62200805	12	1	1	303351	985152000856299	62	200805
985152003206541	62200810	8	2	0	303351	985152000856299	62	200810
985152003206545	62200805	9	1	2	303351	985152001181682	62	200805
985152003206549	62200805	8	1	1	303351	985152001182353	62	200805
985152003206576	62200807	3	1	2	303350	985152001181836	62	200807
985152003206578	62200807	7	1	0	303350	985152001579627	62	200807
985152003206580	62200807	5	1	0	229549	985152001181812	62	200807
985152003206581	62200807	13	1	0	303350	985152001181836	62	200807
985152003206583	62200807	14	1	0	229790	985152001579285	62	200807
985152003206587	62200807	9	1	4	303350	985152000856836	62	200807
985152003206592	62200807	10	1	1	227465	985152000856638	62	200807
985152003206651	62200806	7	1	0	311726	985152000856837	62	200806
985152003206653	62200806	12	1	0	311726	985152000856837	62	200806
985152003206654	62200807	11	1	2	227465	985152000856762	62	200807
985152003206654	62200811	12	2	0	227465	985152000856762	62	200811
985152003206655	62200806	9	1	0	255358	985152001579649	62	200806
985152003206657	62200807	7	1	0	311726	985152001579634	62	200807
985152003206659	62200806	7	1	0	255358	985152001579649	62	200806
985152003206665	62200806	10	1	0	311726	985152000856837	62	200806
985152003206666	62200807	12	1	1	227465	985152001579293	62	200807
985152003206666	62200812	14	2	0	227465	985152001579293	62	200812
985152003206666	62200905	12	3	2	227465	985152001579293	62	200905
985152003206668	62200806	2	1	2	303351	985152001579532	62	200806
985152003206951	62200808	10	1	0	370362	985152002195008	62	200808
985152003206952	62200809	14	1	0	376771	985152001181745	62	200809
985152003206954	62200808	12	1	0	370362	985152002195008	62	200808
985152003206954	62200901	13	2	2	370362	985152002195008	62	200901
985152003206954	62200905	15	3	0	370362	985152002195008	62	200905
985152003206955	62200808	11	1	0	303350	985152001182436	62	200808
985152003206958	62200808	13	1	2	303450	985152001182430	62	200808
985152003206959	62200808	12	1	0	376771	985152001181597	62	200808
985152003206960	62200808	11	1	3	370362	985152002195008	62	200808
985152003206962	62200808	10	1	0	376567	985152001181750	62	200808
985152003206963	62200808	11	1	0	375445	985152002195018	62	200808
985152003206967	62200808	11	1	5	311902	985152001181842	62	200808
985152003206974	62200808	0	1	2	375445	985152001181730	62	200808
985152003206975	62200810	13	1	0	303350	985152000856836	62	200810
985152003207006	62200711	13	1	1	103086	985152001181561	62	200711
985152003207006	62200803	12	2	4	103086	985152001181561	62	200803
985152003207006	62200808	7	3	0	103086	985152001181561	62	200808
985152003207007	62200812	15	1	2	375445	985152001181730	62	200812
985152003207007	62200906	9	2	1	375445	985152001181730	62	200906
985152003207016	62200905	12	1	2	359143	985152003206465	62	200905
985152003207016	62200910	17	2	0	359143	985152003206465	62	200910
985152003207026	62200808	13	1	0	229549	985152001181840	62	200808
985152003207030	62200808	13	1	0	375445	985152001181730	62	200808
985152003207030	62200812	9	2	0	375445	985152001181730	62	200812
985152003207033	62200711	12	1	0	103086	985152001181561	62	200711
985152003207033	62200804	10	2	0	103086	985152001181561	62	200804
985152003207033	62200809	16	3	0	103086	985152001181561	62	200809
985152003207033	62200901	11	4	3	103086	985152001181561	62	200901
985152003207039	62200809	12	1	0	376771	985152001181737	62	200809
985152003207039	62200902	11	2	1	376771	985152001181737	62	200902
985152003207040	62200809	8	1	0	376475	985152002195019	62	200809
985152003207040	62200901	12	2	1	376475	985152002195019	62	200901
985152003207041	62200808	12	1	0	303350	985152000272139	62	200808
985152003207043	62200809	12	1	0	311726	985152001181696	62	200809
985152003207047	62200809	11	1	0	376475	985152002195019	62	200809
985152003207050	62200809	9	1	0	311902	985152001181514	62	200809
985152003207052	62200808	11	1	0	370362	985152000271958	62	200808
985152003207054	62200808	12	1	0	376567	985152001181750	62	200808
985152003207056	62200808	10	1	2	370362	985152002195008	62	200808
985152003207057	62200808	11	1	1	376475	985152000272149	62	200808
985152003207057	62200904	13	2	1	376475	985152000272149	62	200904
985152003207057	62200909	7	3	0	376475	985152000272149	62	200909
985152003207057	62201002	11	4	0	376475	985152000272149	62	201002
985152003207059	62200808	6	1	4	311902	985152002195005	62	200808
985152003207063	62200808	12	1	2	311902	985152002195005	62	200808
985152003207063	62200902	12	2	1	311902	985152002195005	62	200902
985152003207064	62200809	8	1	3	376475	985152002195021	62	200809
985152003207065	62200809	11	1	0	376475	985152002195021	62	200809
985152003207065	62200903	11	2	0	376475	985152002195021	62	200903
985152003207065	62200907	15	3	0	376475	985152002195021	62	200907
985152003207066	62200809	0	1	6	376771	985152002194882	62	200809
985152003207068	62200808	14	1	3	375445	985152001181730	62	200808
985152003207068	62200901	3	2	0	375445	985152001181730	62	200901
985152003207072	62200812	9	1	3	311902	985152001579541	62	200812
985152003207074	62200808	2	1	6	376475	985152000272149	62	200808
985152003207075	62200808	2	1	3	376771	985152000272130	62	200808
985152003207107	62200807	12	1	0	311902	985152001579541	62	200807
985152003207109	62200808	14	1	0	376567	985152001181750	62	200808
985152003207113	62200808	12	1	0	375445	985152001181730	62	200808
985152003207116	62200808	6	1	6	311726	985152001181696	62	200808
985152003207118	62200808	17	1	0	311726	985152001181726	62	200808
985152003207123	62200808	6	1	0	375445	985152001181730	62	200808
985152003207124	62200808	11	1	0	375445	985152001181730	62	200808
985152003207124	62200812	0	2	3	375445	985152001181730	62	200812
985152003207201	62200807	3	1	5	303351	985152001579527	62	200807
985152003207206	62200807	12	1	1	229549	985152001181840	62	200807
985152003207206	62200812	12	2	0	229549	985152001181840	62	200812
985152003207206	62200904	10	3	0	229549	985152001181840	62	200904
985152003207211	62200807	13	1	0	229549	985152001181840	62	200807
985152003207211	62200901	9	2	0	229549	985152001181840	62	200901
985152003207211	62200906	10	3	1	229549	985152001181840	62	200906
985152003207212	62200807	11	1	1	311726	985152001579543	62	200807
985152003207212	62200812	10	2	0	311726	985152001579543	62	200812
985152003207214	62200807	9	1	0	303350	985152000856836	62	200807
985152003207215	62200808	7	1	0	311726	985152001579543	62	200808
985152003207216	62200807	11	1	0	229549	985152001181840	62	200807
985152003207219	62200807	6	1	2	303350	985152001182320	62	200807
985152003207220	62200808	11	1	3	376767	985152001182445	62	200808
985152003207223	62200808	9	1	0	303350	985152001181646	62	200808
985152003207224	62200807	14	1	0	311726	985152001579543	62	200807
985152003207225	62200807	9	1	0	376771	985152000271655	62	200807
985152003207225	62200812	10	2	1	376771	985152000271655	62	200812
985152004241110	62200908	10	1	0	376770	985152003207216	62	200908
985152004241110	62201001	6	2	0	376770	985152003207216	62	201001
985152004241110	62201006	11	3	2	376770	985152003207216	62	201006
985152004241113	62200907	6	1	0	103086	985152002429017	62	200907
985152004241113	62200911	12	2	0	103086	985152002429017	62	200911
985152004241122	62200906	8	1	0	376475	985152003206587	62	200906
985152004241122	62200911	11	2	0	376475	985152003206587	62	200911
985152004241232	62200907	9	1	2	303350	985152003206962	62	200907
985152004241235	62200907	0	1	5	303350	985152003206962	62	200907
985152004241236	62200907	9	1	1	376770	985152002195412	62	200907
985152004241239	62200907	5	1	2	359143	985152000272149	62	200907
985152004241244	62200907	10	1	0	303350	985152003206962	62	200907
985152004241245	62200907	11	1	1	303350	985152002194782	62	200907
985152004241245	62201001	9	2	0	303350	985152002194782	62	201001
985152004241248	62200710	14	1	0	103086	985120025997753	62	200710
985152004241248	62200803	11	2	0	103086	985120025997753	62	200803
985152004241248	62200808	15	3	0	103086	985120025997753	62	200808
985152004241248	62200812	11	4	2	103086	985120025997753	62	200812
985152004241248	62200907	11	5	0	103086	985120025997753	62	200907
985152004241249	62200907	12	1	1	376770	985152002195412	62	200907
985152004241249	62200912	14	2	0	376770	985152002195412	62	200912
985152004241250	62200907	11	1	2	103086	985152003206458	62	200907
985152004241329	62200907	6	1	2	376770	985152003207216	62	200907
985152004241329	62200911	12	2	1	376770	985152003207216	62	200911
985152004241334	62200907	10	1	0	103086	985152003207225	62	200907
985152004241336	62200907	9	1	1	359143	985152003207113	62	200907
985152004241340	62200907	11	1	2	359143	985152003207113	62	200907
985152004241340	62200912	6	2	0	359143	985152003207113	62	200912
985152004241342	62200907	6	1	0	359143	985152003207113	62	200907
985152004241343	62200907	8	1	0	376767	985152004241248	62	200907
985152004241343	62200912	14	2	0	376767	985152004241248	62	200912
